ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
78401,0,0,1,0,0,0,0,0,29151
78402,0,0,1,0,0,1,0,0,27992
78403,0,0,1,0,0,1,0,0,28358
78404,0,0,1,0,0,0,0,0,28859
78405,0,4,1,0,0,0,0,0,29236
78406,0,0,2,0,0,2,0,0,27553
78407,0,85,2,0,0,2,133,0,27554
78408,0,0,1,0,0,1,0,0,28127
78409,0,21,0,0,0,0,0,0,28131
78410,0,0,0,0,11,0,0,0,27993
78411,0,0,1,0,0,0,0,0,28458
78412,0,0,1,0,0,1,0,0,28459
78413,0,0,1,0,0,1,0,0,28460
78414,0,0,1,0,0,1,133,0,27551
78415,0,0,2,0,15,2,133,0,27556
78416,0,0,2,0,0,2,133,0,27557
78417,0,0,2,0,15,2,133,0,28911
78418,0,0,1,0,0,1,0,0,28465
78419,0,0,1,1,0,1,133,0,28133
78420,0,0,1,1,0,1,133,0,27994
78421,0,55,1,1,0,1,0,0,27995
78423,0,0,1,0,0,1,0,0,28428
78424,0,0,1,0,0,1,0,0,28245
78425,0,0,1,0,0,1,0,0,28248
78431,0,0,0,0,21,0,0,0,31700
78432,0,0,3,0,0,0,0,0,29502
78436,0,0,1,1,17,1,0,0,29848
78437,0,32,1,0,9,1,0,0,29943
78438,0,36,0,0,0,0,0,0,29306
78439,0,1152,1,0,0,1,0,0,29310
78444,0,0,1,1,7,1,0,0,29849
78445,0,18,1,0,0,1,0,0,29325
78447,0,0,1,1,5,1,133,0,30001
78448,0,0,1,1,5,1,133,0,30002
78449,0,0,0,0,12,0,0,0,30732
78452,0,49,2,0,0,2,0,0,29851
78453,0,40,2,0,15,2,0,0,29915
78459,0,0,2,0,0,2,0,0,29852
78460,0,1159,0,0,0,0,0,0,30133
78461,0,0,1,4,0,1,0,0,29865
78462,0,0,2,0,0,2,0,0,29061
78463,0,0,1,0,0,0,0,0,29421
78464,0,0,0,0,16,0,0,0,30020
78465,0,0,1,0,0,0,0,0,29470
78466,0,1152,0,0,0,0,0,0,29430
78467,0,0,1,1,0,1,0,0,29063
78469,0,0,1,0,0,0,0,0,29403
78471,0,11,0,0,0,0,0,0,29073
78472,0,0,1,0,0,0,0,0,29469
78474,0,4,1,0,0,0,0,0,30018
78477,0,0,1,0,11,1,0,0,29407
78481,0,36,1,3,0,1,0,0,30081
78482,0,250,1,0,0,1,0,0,30092
78483,0,0,1,0,0,1,133,0,30093
78486,0,19,3,0,0,2,0,0,31378
78487,0,0,1,4,0,1,0,0,30043
78488,0,0,2,0,0,2,0,0,30056
78491,0,0,1,1,5,1,133,0,31365
78493,0,1159,0,0,0,0,0,0,30076
78494,0,0,1,3,0,1,0,0,30080
78495,0,0,2,0,0,2,133,0,31016
78496,0,1152,0,0,0,0,0,0,29429
86049,0,0,1,0,0,0,0,0,301100
86050,0,0,1,0,0,0,0,0,301101
87742,0,133,0,0,0,0,0,0,308395
104057,0,0,1,0,0,1,0,0,341722
113565,0,0,1,4,0,1,0,0,32309
118828,0,0,1,4,0,1,0,0,348005
118881,0,0,1,0,0,0,0,0,348191
118903,0,0,0,0,0,0,0,23,28383
119026,0,1152,1,0,0,1,0,0,348789
119221,0,1928,0,0,0,0,133,0,349858
119222,0,0,0,0,0,0,133,0,349863
119253,0,0,1,1,0,1,0,0,350025
119254,0,0,1,0,0,1,0,0,350026
122921,0,0,1,0,0,0,0,0,363731
122924,0,0,1,0,0,0,0,0,363757
122951,0,59,0,1,0,0,133,0,363880
122952,0,59,0,1,0,0,133,0,363881
123037,0,0,1,1,0,1,133,0,364161
123038,0,0,1,1,0,1,133,0,364163
123103,0,0,1,0,0,0,0,0,364455
123175,0,0,1,0,0,1,133,0,364812
123183,0,0,1,0,0,0,0,0,364820
123194,0,0,1,0,0,1,0,0,364895
123200,0,0,1,0,0,1,0,0,364908
123267,0,21,0,0,0,0,0,0,365122
123268,0,0,1,0,0,0,0,0,364844
123270,0,0,1,0,0,1,0,0,365100
123380,0,0,2,0,0,2,0,0,365663
123560,0,0,1,0,0,0,0,0,366315
123626,0,0,1,0,0,0,0,0,366645
124031,0,0,1,0,0,1,133,0,713
124035,0,0,1,0,0,1,0,0,366831
124055,0,0,1,0,0,1,0,0,366907
124070,0,0,1,0,0,1,0,0,366966
124076,0,0,1,0,0,1,0,0,367006
124077,0,0,1,0,0,1,0,0,367007
124078,0,0,1,0,0,1,0,0,367009
124089,0,0,1,0,0,1,0,0,367070
124154,0,0,2,0,0,0,133,0,367418
124197,0,0,1,0,0,1,0,0,367688
124200,0,0,1,0,0,1,0,0,367701
124204,0,0,1,0,0,1,0,0,367710
124207,0,0,1,0,0,1,0,0,367729
124210,0,0,1,0,0,1,0,0,367735
124211,0,0,1,1,12,0,0,0,367741
124212,0,0,1,1,11,0,0,0,367740
124215,0,0,1,1,0,0,0,0,367756
124225,0,0,1,0,0,0,0,0,367792
124226,0,0,1,0,0,1,0,0,367795
124227,0,0,1,0,0,1,0,0,367796
124239,0,0,1,0,0,1,0,0,367870
124240,0,0,1,0,0,1,0,0,367871
124241,0,0,1,0,0,0,0,0,367873
124246,0,0,1,0,0,1,0,0,367886
124247,0,0,1,0,0,1,0,0,367888
124249,0,0,1,0,0,1,0,0,367897
124250,0,0,1,0,0,0,0,0,367890
124256,0,0,1,0,0,0,0,0,367928
124294,0,44,0,0,0,0,0,0,368127
124296,0,0,1,0,0,0,0,0,368130
124297,0,0,1,0,0,2,0,0,368136
124306,0,0,1,1,0,1,0,0,368186
124307,0,44,1,0,0,1,133,0,368188
124309,0,0,1,0,0,0,0,0,368216
124310,0,932,1,0,0,1,133,0,368218
124312,0,0,1,0,0,0,0,0,368228
124314,0,932,1,0,0,1,133,0,368235
124315,0,0,1,0,0,1,0,0,368238
124318,0,0,1,0,0,1,0,0,368261
124328,0,99,1,1,7,1,133,0,368329
124414,0,0,1,1,0,0,0,0,368615
124435,0,1152,0,0,0,0,0,0,367369
124436,186,1152,1,0,0,1,0,0,23331
124437,186,1152,2,0,0,2,133,0,24573
124438,186,1152,2,0,0,2,0,0,15754
124439,186,1152,2,0,0,2,0,0,18670
124447,0,0,1,0,0,0,0,0,368720
124448,0,0,1,0,0,2,0,0,368724
124509,0,1152,1,0,0,2,0,0,368941
124511,186,1152,1,9,0,1,0,0,23342
124512,0,1152,1,0,0,1,133,0,368942
124532,0,0,1,0,0,0,0,0,368616
124551,0,1152,2,0,0,2,0,0,369079
124552,0,1152,1,0,0,2,0,0,369080
124591,186,1152,1,0,0,1,0,0,23340
124627,0,0,1,0,0,1,0,0,369330
124635,0,1152,0,0,0,0,0,0,367383
124707,186,0,1,0,0,1,0,0,26478
124811,0,0,1,0,0,1,0,0,369982
124827,0,0,1,0,0,0,0,0,370066
124828,0,0,1,0,0,0,0,0,370067
124848,0,0,1,0,0,0,0,0,370148
124849,0,0,1,0,0,1,0,0,370156
124850,0,0,1,0,0,1,0,0,370179
124874,0,0,0,0,0,0,133,0,370308
124876,0,0,0,0,0,0,133,0,370336
124877,0,0,1,0,0,0,0,0,370337
124879,0,0,1,0,0,0,133,0,370347
124902,0,0,1,1,0,0,0,0,370427
124903,0,0,1,1,0,0,0,0,370431
124904,0,0,1,1,0,0,0,0,370434
124905,0,0,1,1,0,0,0,0,370435
124906,0,0,1,1,0,0,0,0,370436
124908,0,0,0,4,0,0,0,0,370439
124909,0,0,1,0,0,0,0,0,370444
124921,0,0,1,0,0,1,0,0,370490
124928,0,0,1,0,0,1,0,0,370544
124929,0,0,1,0,0,1,0,0,370548
124930,0,0,1,0,0,1,0,0,370550
124931,0,0,1,0,0,1,0,0,370552
124945,0,0,0,0,21,0,0,0,370637
132842,0,0,1,0,0,0,0,0,370767
132862,0,0,1,0,0,0,0,0,370854
132863,0,0,1,0,0,0,0,0,370852
132865,0,0,1,1,0,0,0,0,370863
132866,0,0,1,1,0,0,0,0,370864
132868,0,0,1,0,0,0,133,0,370877
132883,0,0,1,0,0,0,0,0,370961
132907,186,0,1,0,0,1,0,0,371049
132908,0,0,1,0,0,0,0,0,371049
133471,0,0,1,0,0,0,0,0,371656
142548,0,0,0,0,21,0,0,0,381598
142577,0,0,0,0,21,0,0,0,381599
147146,0,22,0,0,0,0,0,0,398117
147161,0,0,3,0,0,2,133,0,398196
147162,0,0,0,0,0,2,133,0,398198
148009,0,0,2,0,0,2,133,0,399956
148010,0,0,2,0,0,2,0,0,399960
148011,0,0,2,0,0,2,0,0,399961
148012,0,0,2,4,0,2,133,0,399963
148016,0,0,2,0,0,2,133,0,399985
148017,0,0,3,0,0,2,133,0,399986
148019,0,270,3,0,12,2,133,0,400009
148022,0,0,0,0,0,2,133,0,400012
148028,0,0,0,0,0,2,133,0,400029
148149,0,0,1,0,0,1,133,0,400574
148151,0,0,1,1,0,0,0,0,400589
148156,0,0,1,1,0,1,133,0,400613
148158,0,0,1,0,0,0,0,0,400614
148159,0,19,1,0,0,1,0,0,400616
148160,0,19,1,0,0,1,0,0,400618
148161,0,19,1,0,0,1,0,0,400619
148162,0,19,1,0,0,1,0,0,400620
148163,0,19,1,0,0,1,0,0,400621
148164,0,19,1,0,0,1,0,0,400622
148165,0,19,1,0,0,1,0,0,400623
148166,0,0,1,1,0,0,0,0,400625
148169,0,0,1,0,0,1,133,0,400640
148171,0,0,1,1,0,0,0,0,400669
148187,0,0,1,1,0,0,0,0,400730
148189,0,0,1,1,0,0,0,0,400735
148361,0,0,1,1,0,1,133,0,401417
148372,0,0,1,1,0,1,133,0,401460
148373,0,0,0,0,0,1,0,0,401462
148380,0,0,1,1,0,1,133,0,401502
148402,0,0,1,0,0,1,133,0,401556
148492,0,0,0,1,0,1,133,0,401859
148493,0,0,1,0,0,0,0,0,401863
148497,0,0,1,1,0,0,0,0,401877
148518,0,0,1,0,0,1,133,0,401946
148524,0,0,1,1,0,1,133,0,401955
148530,0,0,0,0,0,1,133,0,401977
148534,0,0,1,0,0,0,0,0,401988
148535,0,0,0,0,0,1,133,0,401990
148536,0,0,0,0,0,1,133,0,401991
148540,0,0,1,1,0,1,133,0,402004
148561,0,0,0,0,0,1,133,0,402174
148588,0,0,0,0,0,1,0,0,402261
148596,0,0,0,0,0,1,0,0,402277
148598,0,0,1,0,0,1,0,0,402284
148600,0,0,1,0,0,1,0,0,402289
148613,0,0,1,1,0,0,0,0,402362
148614,0,0,1,1,0,0,0,0,402368
148735,0,0,0,0,17,0,0,0,402686
148760,0,0,0,0,0,1,133,0,402789
148761,0,0,1,0,0,1,133,0,402790
148762,0,36,1,2,0,1,133,0,402791
148763,0,36,1,2,0,1,133,0,402792
148765,0,36,1,2,0,1,133,0,402794
148768,0,0,0,0,0,1,133,0,402799
148770,0,0,0,0,0,1,133,0,402801
148771,0,0,0,0,0,1,133,0,402802
148773,0,0,1,0,0,1,0,0,402808
148774,0,0,1,0,0,1,0,0,402811
148778,0,0,1,0,0,1,0,0,402818
148788,0,0,2,0,0,0,0,0,402906
148791,0,0,2,0,0,2,133,0,402911
148792,0,0,2,0,0,2,133,0,402913
148793,0,0,2,0,0,2,133,0,402927
148830,0,0,2,0,0,2,0,0,403196
148835,0,0,1,0,0,1,133,0,403215
148882,0,0,3,0,0,2,133,0,403332
148887,0,0,0,0,0,2,0,0,403338
148933,0,0,1,1,0,1,133,0,403501
148979,0,0,1,0,0,1,133,0,403629
148982,0,0,1,0,0,0,0,0,403650
148988,0,2127,1,1,0,1,133,0,403677
148991,0,2127,1,1,0,1,133,0,403685
148992,0,2127,1,1,0,1,133,0,403686
148993,0,2127,1,1,0,1,133,0,403687
148994,0,2127,1,1,0,1,133,0,403688
148995,0,2127,1,1,0,1,133,0,403689
149017,0,0,0,0,0,0,133,0,403789
149026,0,82,1,0,0,0,0,0,403828
149028,0,2129,1,0,0,0,133,0,403835
149029,0,2129,1,0,0,0,133,0,403839
149031,0,2129,1,0,0,0,133,0,403840
149032,0,2129,1,0,0,0,133,0,403841
149033,0,2129,1,0,0,0,133,0,403842
149034,0,2129,1,0,0,0,133,0,403843
149035,0,2129,1,0,0,0,133,0,403844
149038,0,2129,1,0,0,0,133,0,403848
149041,0,2129,1,0,0,0,133,0,403851
149042,0,2129,1,0,0,0,133,0,403852
149088,0,0,1,1,0,0,133,0,403683
149102,0,0,1,1,7,1,0,0,404275
149113,0,0,1,1,11,0,0,0,404316
149116,0,0,1,0,0,1,0,0,404373
149130,0,0,1,0,0,0,0,0,404433
149413,0,0,1,0,0,0,0,0,405688
149472,0,0,1,0,0,1,0,0,405953
149480,0,0,1,0,0,1,0,0,405998
149494,0,0,0,0,0,0,133,0,405360
149615,0,0,0,0,21,0,0,0,406634
149627,0,0,1,1,11,1,0,0,406680
149642,0,0,0,0,0,2,133,0,406754
150391,0,0,1,0,0,0,0,0,406985
150394,0,0,1,0,0,0,0,0,407010
150395,0,0,1,0,0,0,0,0,407014
150399,0,0,2,0,0,0,0,0,407025
150440,0,0,2,0,0,0,0,0,407085
150520,0,0,1,1,12,0,0,0,407546
150521,0,0,1,0,11,0,0,0,407548
150522,0,0,1,0,0,1,0,0,407553
150524,0,0,1,0,0,0,0,0,407568
150539,0,0,1,1,0,1,133,0,407613
150540,0,0,0,0,0,1,0,0,407615
150544,0,0,1,1,0,1,133,0,407627
150545,0,82,1,0,0,1,0,0,407631
150546,0,0,2,0,0,2,133,0,407632
150549,0,0,1,0,0,1,0,0,407653
150552,0,0,1,0,0,0,0,0,407667
150553,0,0,3,1,0,1,133,0,407669
150554,0,0,2,0,0,2,133,0,407676
150559,0,0,1,0,0,1,0,0,407720
150563,0,0,1,0,0,1,0,0,407736
150564,0,0,1,0,0,1,0,0,407745
150566,0,0,2,0,0,2,133,0,407778
150567,0,0,2,0,0,2,0,0,407782
150572,0,21,0,9,0,0,0,0,407791
150575,0,0,2,0,15,2,0,0,407794
150577,0,0,1,1,0,1,133,0,407798
150578,0,0,2,0,0,0,0,0,407799
150579,0,0,2,0,0,0,0,0,407803
150580,0,0,0,1,0,0,133,0,407804
150581,0,0,0,1,0,0,0,0,407805
150582,0,0,2,0,0,2,0,0,407811
150583,0,0,3,0,0,2,0,0,407813
150584,0,0,3,0,0,2,0,0,407819
150650,0,0,0,9,0,2,133,0,407988
150651,0,0,0,9,0,0,0,0,407989
150655,0,0,2,0,0,2,133,0,407993
150657,0,971,2,0,0,2,133,0,407995
150689,0,0,1,1,0,1,133,0,408120
150690,0,0,1,1,0,1,133,0,408124
150717,0,0,1,0,0,1,0,0,408245
150718,0,0,1,0,0,1,133,0,408247
150719,0,0,1,1,0,0,0,0,408250
150724,0,0,1,1,0,0,0,0,408255
150749,0,35,1,0,0,1,133,0,408341
150750,0,35,1,0,0,1,133,0,408342
150751,0,35,1,0,0,1,133,0,408343
150753,0,35,1,0,0,1,133,0,408345
150774,0,0,1,0,0,1,0,0,408424
150776,0,0,1,0,0,1,0,0,408426
150777,0,0,1,0,0,1,0,0,408427
150778,0,0,1,0,0,1,0,0,408428
150783,0,0,1,0,0,1,0,0,408439
150784,0,0,1,0,0,1,0,0,408440
150785,0,0,1,0,0,1,0,0,408441
150786,0,0,1,0,0,1,0,0,408442
150787,0,0,1,0,0,1,0,0,408443
150796,0,0,1,0,0,1,0,0,408472
150797,0,0,1,0,0,1,0,0,408473
150798,0,0,1,0,0,1,0,0,408474
150799,0,0,1,0,0,1,0,0,408475
150801,0,0,1,0,0,1,0,0,408477
150803,0,0,1,0,0,1,0,0,408479
150804,0,0,1,0,0,1,0,0,408481
150805,0,0,1,0,0,1,0,0,408482
150807,0,0,1,0,0,1,0,0,408484
150812,0,0,1,0,0,1,133,0,408490
150813,0,0,1,0,0,1,0,0,408491
150818,0,0,0,9,0,2,0,0,408501
150820,0,0,1,1,0,0,0,0,408505
150821,0,0,2,0,0,2,133,0,408507
150823,0,0,1,1,0,1,133,0,408510
150824,0,0,1,1,0,1,133,0,408514
150826,0,0,1,1,0,1,133,0,408521
150828,0,0,1,0,0,0,0,0,408525
150876,0,2171,1,0,0,1,133,0,408681
150878,0,2171,1,0,0,1,133,0,408683
150879,0,2171,1,0,0,1,133,0,408685
150880,0,2171,1,0,0,1,133,0,408687
150881,0,2171,1,0,0,1,133,0,408688
150882,0,2171,1,0,0,1,133,0,408689
150883,0,2171,1,0,0,1,133,0,408690
150885,0,0,1,0,0,1,0,0,408693
150887,0,0,1,1,0,1,133,0,408696
150890,0,0,0,0,11,0,0,0,408699
151036,0,0,0,1,0,1,0,0,409324
151038,0,0,1,0,0,0,0,0,409333
151040,0,0,1,0,0,0,0,0,409337
151045,0,0,1,0,0,0,0,0,409372
151048,0,0,0,0,0,1,0,0,409379
151049,0,0,0,0,0,2,0,0,409396
151056,0,0,0,0,0,2,0,0,409418
151059,0,0,3,0,0,2,133,0,409433
151072,0,0,3,0,0,2,0,0,409493
151073,0,0,3,0,0,2,0,0,409494
151074,0,0,3,0,3,2,0,0,409495
151078,0,0,0,1,0,0,0,0,409507
151079,0,2183,0,0,0,1,133,0,409510
151080,0,2183,0,0,0,1,133,0,409512
151082,0,2183,0,0,0,1,133,0,409519
151083,0,2183,0,0,0,1,133,0,409520
151084,0,411,0,0,0,1,133,0,409521
151086,0,411,0,0,0,1,133,0,409524
151087,0,411,0,0,0,1,133,0,409526
151088,0,411,0,0,0,1,133,0,409528
151089,0,411,0,0,0,1,133,0,409530
151091,0,411,0,0,0,1,133,0,409532
151092,0,411,0,0,0,1,133,0,409534
151093,0,411,0,0,0,1,133,0,409535
151103,0,0,3,0,0,2,133,0,409552
151105,0,0,3,0,0,0,0,0,409554
151120,0,0,0,0,0,1,133,0,409580
151149,0,0,2,0,0,2,0,0,409691
151150,0,0,2,0,0,2,0,0,409693
151157,0,0,2,0,0,2,0,0,409748
151159,0,0,2,0,0,2,0,0,409750
151160,0,0,2,0,0,2,0,0,409751
151161,0,0,2,0,0,2,0,0,409752
151162,0,0,2,0,0,2,0,0,409754
151163,0,0,2,0,0,2,0,0,409755
151176,0,0,1,0,0,0,133,0,409856
151234,0,0,0,4,0,0,0,0,410140
151237,0,0,2,0,0,0,0,0,410156
151238,0,0,0,3,0,0,0,0,410163
151240,0,0,1,0,0,0,0,0,407881
151241,0,2182,2,0,0,2,133,0,410176
151277,0,82,1,0,0,1,0,0,410412
151405,0,0,1,0,0,1,0,0,411220
151415,0,0,1,0,0,1,0,0,411239
151417,0,0,1,0,0,0,0,0,411253
151423,0,0,1,0,0,0,0,0,411280
151424,0,0,1,0,0,1,0,0,411284
151494,0,0,0,0,0,0,133,0,411624
151498,0,0,0,0,0,0,133,0,411631
151508,0,44,0,0,0,2,0,0,411684
151509,0,0,1,0,12,2,0,0,411688
151541,0,49,2,0,0,2,0,0,411774
151542,0,0,2,0,0,2,0,0,411775
151586,0,0,1,2,0,1,133,0,411956
151588,0,0,1,1,5,1,133,0,411959
151599,0,0,1,0,0,1,0,0,411990
151600,0,0,1,0,0,1,0,0,411992
151602,0,0,1,0,0,0,0,0,411995
151610,0,0,0,1,0,0,0,0,412018
151611,0,0,1,1,0,1,133,0,412019
151612,0,0,0,1,0,0,0,0,412020
151638,0,0,1,0,0,1,133,0,412113
151639,0,0,1,1,0,1,133,0,412116
151641,0,0,1,1,0,1,133,0,412118
151642,0,0,1,1,0,1,133,0,412120
151643,0,0,1,1,0,1,133,0,412121
151644,0,0,1,1,0,1,133,0,412122
151645,0,0,1,1,0,1,133,0,412123
151663,0,56,1,1,0,1,133,0,412202
151665,0,56,1,1,0,1,133,0,412205
151666,0,56,1,1,0,1,133,0,412207
151667,0,56,1,1,0,1,133,0,412209
151668,0,56,1,1,0,1,133,0,412210
151670,0,56,1,1,0,1,133,0,412214
151674,0,56,1,1,0,1,133,0,412218
151678,0,56,1,1,0,1,133,0,412230
151679,0,56,1,1,0,1,133,0,412231
151680,0,56,1,1,0,1,133,0,412232
151685,0,0,0,0,0,0,133,0,412248
151711,0,0,1,0,0,0,0,0,412325
151712,0,0,1,0,0,0,0,0,412326
151745,0,0,0,0,0,0,133,0,412421
151754,0,0,1,0,0,1,133,0,412437
151760,0,0,1,0,0,0,0,0,412466
151772,0,0,1,1,0,1,133,0,412510
151773,0,47,0,0,0,0,0,0,412513
151776,0,0,1,0,11,1,0,0,412526
151779,0,0,1,1,0,1,133,0,412532
151780,0,0,0,1,0,0,0,0,412538
151781,0,0,1,1,0,0,0,0,412545
151788,0,0,0,0,15,0,0,0,412609
151789,0,0,0,0,15,0,0,0,412613
151829,0,0,1,0,0,1,133,0,412758
151835,0,88,2,0,0,2,133,0,412787
151836,0,44,0,0,0,2,0,0,412788
151837,0,0,1,0,0,1,133,0,412789
151838,0,44,2,0,0,2,133,0,412790
151888,0,0,0,0,0,0,133,0,413045
151890,0,0,1,0,0,1,0,0,413052
151946,0,0,0,1,0,0,0,0,413247
151948,0,0,1,0,0,1,133,0,413259
151949,0,0,1,0,0,1,0,0,413260
151998,0,0,3,0,0,2,0,0,413446
152034,0,0,1,0,0,1,0,0,413589
152050,0,0,1,0,0,1,0,0,413664
152055,0,0,0,0,0,0,133,0,413698
152295,0,0,2,0,0,0,0,0,414621
152302,0,0,2,0,15,2,133,0,414644
152303,0,0,2,0,0,0,0,0,414647
152313,0,0,1,1,0,0,0,0,414680
152314,0,0,1,0,0,0,133,0,414683
152315,0,0,1,1,0,1,133,0,414684
152316,0,0,1,1,0,1,133,0,414687
152317,0,0,1,1,0,1,133,0,414689
152318,0,0,0,0,0,0,133,0,414691
152327,0,0,1,0,0,0,0,0,414730
152331,0,0,1,0,0,0,0,0,414760
152333,0,0,0,0,0,0,133,0,414763
152340,0,0,1,0,0,0,0,0,414783
152344,0,0,1,1,0,0,0,0,414800
152369,0,0,1,0,0,1,0,0,414901
152374,0,0,1,0,0,0,0,0,414908
152421,0,0,1,1,0,1,0,0,415058
152424,0,19,1,0,0,1,133,0,415068
152425,0,19,1,0,0,1,133,0,415069
152426,0,19,1,0,0,1,133,0,415070
152427,0,19,1,0,0,1,133,0,415071
152428,0,19,1,0,0,1,133,0,415072
152429,0,19,1,0,0,1,133,0,415073
152434,0,0,1,0,0,1,0,0,415093
152436,0,0,1,1,0,1,0,0,415105
152464,0,0,1,1,0,1,133,0,415233
152466,0,0,1,0,0,0,0,0,415242
152470,0,0,0,0,0,1,133,0,415236
152482,0,0,1,1,0,0,0,0,415292
152490,0,0,2,0,0,2,133,0,415320
152492,0,40,2,0,0,2,133,0,415335
152493,0,40,2,0,0,2,133,0,415336
152494,0,40,2,0,0,2,133,0,415337
152495,0,40,2,0,0,2,133,0,415338
152496,0,40,2,0,0,2,133,0,415340
152497,0,40,2,0,0,2,133,0,415341
152498,0,40,2,0,0,2,133,0,415342
152499,0,40,2,0,0,2,133,0,415343
152506,0,0,0,9,0,0,0,0,415362
152517,0,0,1,0,0,1,133,0,415423
152607,0,0,1,0,0,1,0,0,416244
152608,0,0,1,0,0,1,0,0,416245
152609,0,0,1,0,0,1,0,0,416246
152610,0,0,1,0,0,1,0,0,416247
152623,0,0,1,0,0,1,0,0,416316
152624,0,0,1,0,0,1,0,0,416317
152625,0,0,1,0,0,1,0,0,416318
152626,0,0,1,0,0,1,0,0,416319
152627,0,0,1,0,0,1,0,0,416320
152628,0,0,1,0,0,1,0,0,416322
152629,0,0,1,0,0,1,0,0,416323
152630,0,0,1,0,0,1,0,0,416324
152631,0,0,1,0,0,1,0,0,416325
153037,0,0,1,1,0,1,133,0,417057
153038,0,0,1,1,0,1,133,0,417058
153039,0,0,1,1,0,1,133,0,417059
153040,0,0,1,1,0,1,133,0,417060
153041,0,0,1,1,0,1,133,0,417061
153042,0,0,1,1,0,1,133,0,417062
153043,0,0,1,1,0,1,133,0,417063
153044,0,0,1,1,0,1,133,0,417064
153045,0,0,1,1,0,1,133,0,417065
153046,0,0,1,1,0,1,133,0,417066
153047,0,0,1,1,0,1,133,0,417068
153095,0,0,0,0,0,0,133,0,417147
153096,0,0,1,0,0,0,0,0,417148
153098,0,0,1,0,0,1,133,0,417157
153099,0,0,1,0,0,0,133,0,417159
153164,0,0,2,0,0,2,133,0,417440
153165,0,0,2,0,0,2,133,0,417441
153169,0,0,2,0,15,2,133,0,417448
153194,0,24,0,0,0,0,0,0,4052
153195,0,24,0,0,0,0,0,0,4074
153196,0,94,0,0,0,0,0,0,23075
153197,0,94,0,0,0,0,0,0,12749
153198,0,94,0,0,0,0,0,0,4073
153199,0,94,0,0,0,0,0,0,23076
153200,0,94,0,0,0,0,0,0,19804
153201,0,94,0,0,0,0,0,0,23074
153434,0,0,0,3,0,0,0,0,418441
153435,0,0,0,4,0,0,0,0,418442
153449,0,0,0,0,0,1,0,0,418506
153450,0,0,1,1,0,0,0,0,418510
153600,0,0,0,0,0,0,133,0,419417
153639,0,0,0,0,0,0,133,0,419636
153918,0,0,1,1,0,1,0,0,420526
153924,0,38,0,5,0,0,0,0,420536
153925,0,0,1,0,0,0,0,0,420535
153939,0,0,1,0,0,0,0,0,418738
153958,0,0,3,0,0,2,0,0,420684
153993,0,0,0,1,0,0,0,0,420818
153995,0,0,0,1,0,0,0,0,420825
154001,0,44,1,0,0,0,0,0,420843
154002,0,0,1,0,0,1,0,0,420850
154007,0,0,1,0,0,1,133,0,420882
154008,0,0,1,0,0,1,133,0,420883
154009,0,0,1,0,0,1,133,0,420884
154010,0,0,1,0,0,1,133,0,420885
154034,0,0,1,0,0,1,133,0,420998
154061,0,0,1,1,0,1,0,0,421248
154065,0,0,1,0,0,0,0,0,421268
154066,0,0,1,0,0,0,0,0,421276
154344,0,0,1,4,0,0,0,0,422996
154345,0,0,1,0,0,0,0,0,406746
154346,0,0,3,0,0,0,0,0,423003
154347,0,0,3,0,0,0,0,0,423004
154384,0,0,1,0,0,0,0,0,423253
154392,0,0,1,0,0,0,0,0,423304
154671,0,0,1,0,0,1,133,0,42896
154676,0,47,1,0,0,1,0,0,34074
154737,0,0,1,1,0,1,133,0,53601
154738,0,0,0,1,0,0,0,0,58597
154743,0,0,0,0,0,1,133,0,34433
154799,0,0,0,0,15,0,0,0,424573
154845,0,0,2,0,0,2,133,0,424785
154851,0,0,2,0,0,2,133,0,424799
154852,0,0,2,0,0,2,0,0,424800
154892,0,0,2,0,0,2,133,0,424919
154920,0,0,2,0,0,2,133,0,425012
154921,0,0,2,0,0,2,0,0,425013
154968,0,0,1,1,0,1,0,0,425121
154969,0,0,1,0,0,1,133,0,425124
154989,0,0,1,3,0,1,133,0,425204
154990,0,0,0,0,0,0,133,0,425205
154992,0,0,1,0,0,1,133,0,425207
154995,0,56,1,1,0,1,133,0,425225
155000,0,19,1,0,0,1,133,0,425233
155001,0,0,1,1,11,1,133,0,425239
155016,0,0,1,0,0,1,133,0,425265
155017,0,0,1,1,0,1,133,0,425268
155018,0,0,1,1,0,1,133,0,425269
155019,0,0,1,1,0,1,133,0,425270
155020,0,0,1,1,0,1,133,0,425271
155021,0,0,1,1,0,1,133,0,425272
155022,0,0,1,1,0,1,133,0,425273
155023,0,0,1,1,0,1,133,0,425274
155024,0,0,1,1,0,1,133,0,425275
155025,0,0,1,1,0,1,133,0,425276
155026,0,0,1,1,0,1,133,0,425277
155034,0,0,0,0,0,0,133,0,425294
155049,0,0,1,1,0,1,133,0,425339
155074,0,21,0,0,0,0,0,0,425415
155086,0,0,0,0,0,0,133,0,425463
155087,0,0,0,1,0,0,0,0,425467
155125,0,0,1,0,0,1,133,0,425600
155130,0,0,2,0,0,2,133,0,425609
155154,0,0,2,0,0,2,133,0,425711
155155,0,0,0,0,0,2,0,0,425714
155156,0,0,0,0,0,2,0,0,425718
155163,0,0,0,4,0,0,0,0,425728
155164,0,0,0,4,0,0,0,0,425729
155165,0,0,0,4,0,0,0,0,425730
155166,0,0,0,4,0,0,0,0,425732
